date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:12	162917/162917	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:13%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1226	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexcf93.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:14%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-13	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-13	(from https://ktlchamber.wordpress.com/one-man-army/chapter-14/)
01:14:13	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:14%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1227&_wpnonce=426193db65	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index8e48.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:14%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-15	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-15	(from https://ktlchamber.wordpress.com/one-man-army/chapter-14/)
01:14:13	162918/162918	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:14%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1227	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index6db8.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:13	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:15%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1229&_wpnonce=75f1b1376a	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexfe44.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:14	40367/40367	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:15%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-14/GET	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-14/GET	(from https://ktlchamber.wordpress.com/one-man-army/chapter-14/)
01:14:16	162914/162914	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:16%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1231	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index7425.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:16	162914/162914	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:15%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1229	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index8a75.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:16	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:15%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1231&_wpnonce=0a47a98090	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index4a51.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:16	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:15%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1232&_wpnonce=bc17c17636	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index3663.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:17%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-14	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-14	(from https://ktlchamber.wordpress.com/one-man-army/chapter-15/)
01:14:17	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:17%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1233&_wpnonce=569bea5bd6	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexf39f.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:17	162913/162913	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:17%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1233	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexaa10.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:17	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:18%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1236&_wpnonce=f515efdd30	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index938d.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:17	162917/162917	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:17%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1232	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index4d7f.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:19%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-16	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-16	(from https://ktlchamber.wordpress.com/one-man-army/chapter-15/)
01:14:18	162915/162915	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:19%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1236	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index62f6.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:19%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-14	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-14	(from https://ktlchamber.wordpress.com/one-man-army/chapter-15/)
01:14:18	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:19%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1271&_wpnonce=27a3add5e5	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexbe0c.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:19	162915/162915	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:20%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1271	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexc512.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:20%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-16	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-16	(from https://ktlchamber.wordpress.com/one-man-army/chapter-15/)
01:14:19	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:20%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1273&_wpnonce=7d800d5a72	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index8b09.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:19	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:20%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1276&_wpnonce=67b1278f44	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index0119.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:20	40367/40367	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:21%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-15/GET	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-15/GET	(from https://ktlchamber.wordpress.com/one-man-army/chapter-15/)
01:14:21	162914/162914	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:21%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1276	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexf0aa.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:21	163058/163058	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:21%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1273	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index59c5.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:21	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:21%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1279&_wpnonce=345afba0a0	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index220c.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:21	162914/162914	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:21%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1279	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index509a.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:23%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-15	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-15	(from https://ktlchamber.wordpress.com/one-man-army/chapter-16/)
01:14:22	162917/162917	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:23%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1284	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index3d00.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:22	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:22%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1284&_wpnonce=041313ebd0	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexcab8.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:22	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:23%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1291&_wpnonce=2a5ee4e0aa	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index73a4.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:23%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-17	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-17	(from https://ktlchamber.wordpress.com/one-man-army/chapter-16/)
01:14:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:24%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-15	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-15	(from https://ktlchamber.wordpress.com/one-man-army/chapter-16/)
01:14:24	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:24%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=1892&_wpnonce=c31444c40d	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index5b95.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:24	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:24%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=2812&_wpnonce=233188e3f7	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexb961.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:24	162919/162919	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:24%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1291	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexf721.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:24	162913/162913	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:24%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=1892	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexce2e.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:28	162917/162917	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:29%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=2883	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index373e.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:29	162961/162961	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:30%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=4687&_wpnonce=f800fec595	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index6a09.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:29	162915/162915	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:30%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=4687	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index5a5a.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:31%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-17	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-17	(from https://ktlchamber.wordpress.com/one-man-army/chapter-16/)
01:14:31	162943/162943	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:31%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=2812	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexb478.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:31	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:31%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=5961&_wpnonce=dcf183cdcf	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/index4307.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:31	162962/162962	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:31%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?like_comment=2883&_wpnonce=4fc898d17d	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexac0d.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:31	162924/162924	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:31%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-80/?replytocom=5961	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-80/indexdbf1.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-80/)
01:14:32	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:33%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?share=twitter	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index9a7b.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:32	11962/11962	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22622bf4d4e4a9134148406355a72477b2%22	https://ktlchamber.wordpress.com/god-of-music/chapter-81/feed/	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/feed/index.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:32	40367/40367	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:33%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-16/GET	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-16/GET	(from https://ktlchamber.wordpress.com/one-man-army/chapter-16/)
01:14:32	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:33%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?share=facebook	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index5a58.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:34%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-16	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-16	(from https://ktlchamber.wordpress.com/one-man-army/chapter-17/)
01:14:33	106780/106780	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:34%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1289&_wpnonce=3ffb3fc9c5	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index749e.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:33	106733/106733	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:34%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1289	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/indexfe52.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:33	106780/106780	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:34%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1292&_wpnonce=3feda3df6e	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index7371.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:35%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-18	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-18	(from https://ktlchamber.wordpress.com/one-man-army/chapter-17/)
01:14:33	106738/106738	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:34%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1292	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/indexe5ee.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:34	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:35%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1293&_wpnonce=b6fe57cb9b	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index0076.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:35%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-16	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-16	(from https://ktlchamber.wordpress.com/one-man-army/chapter-17/)
01:14:34	106734/106734	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:35%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1293	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index16de.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:35%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-18	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-18	(from https://ktlchamber.wordpress.com/one-man-army/chapter-17/)
01:14:35	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:36%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1312&_wpnonce=e6dc2c83b0	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/indexac99.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:35	106737/106737	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:36%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1312	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/indexd73e.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:35	40367/40367	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2017:14:36%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-17/GET	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-17/GET	(from https://ktlchamber.wordpress.com/one-man-army/chapter-17/)
01:14:37	106737/106737	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:37%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1317	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index9ea1.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:37	106734/106734	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:36%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1298	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/indexb918.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:37	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:37%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1317&_wpnonce=b23ea1194c	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index7975.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:37	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:36%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1298&_wpnonce=8244861187	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index547b.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:38%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-17	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-17	(from https://ktlchamber.wordpress.com/one-man-army/chapter-18/)
01:14:37	106736/106736	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:38%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1327	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index1001.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:38	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:38%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1327&_wpnonce=d462573fe9	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index3fe0.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:38	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:39%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1352&_wpnonce=ee22d26387	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index1c97.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Oct%202020%2017:14:39%20GMT	https://ktlchamber.wordpress.com/one-man-army/chapter-19	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/one-man-army/chapter-19	(from https://ktlchamber.wordpress.com/one-man-army/chapter-18/)
01:14:38	106736/106736	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:39%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?replytocom=1352	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index276e.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
01:14:38	106781/106781	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2017:14:39%20GMT	https://ktlchamber.wordpress.com/god-of-music/chapter-81/?like_comment=1353&_wpnonce=688e3e1beb	C:/My%20Web%20Sites/discordillidan/ktlchamber.wordpress.com/god-of-music/chapter-81/index4cb7.html	(from https://ktlchamber.wordpress.com/god-of-music/chapter-81/)
